CNT,SCHOOLID,StIDStd,ST24Q01,ST24Q02,ST24Q03,ST24Q04,ST24Q05,ST24Q06,ST24Q07,ST24Q08,ST24Q09,ST24Q10,ST24Q11,ST27Q01,ST27Q02,ST27Q03,ST27Q04,ST27Q05,ST27Q06,ST27Q07,ST27Q08,ST27Q09,ST27Q10,ST27Q11,ST27Q12,ST27Q13,CSTRAT,ELAB,MEMOR,rcomb1,ESCS,gender,immig2
USA,00124,03918,1,1,4,1,4,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2.504,2.7571,2.6934,483.54,-0.0893,0,0
USA,00124,03905,2,1,1,1,2,2,3,1,2,3,2,2,2,3,3,1,3,2,1,2,1,1,1,2,-1.0786,-1.0185,-0.5436,452.03,-1.2779,0,0
USA,00124,03897,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,0.2159,0.8778,0.9843,459.65,-0.2399,0,1
USA,00124,03893,2,2,2,1,2,2,3,2,1,3,3,4,3,3,3,2,2,3,2,3,3,3,3,2,-0.2945,0.6034,0.6832,479.85,0.7108,0,0
USA,00124,03919,2,3,3,2,3,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,,,,-1.0918,-0.2797,-0.5436,328.9,0.8179,0,0
USA,00124,03902,2,2,3,2,2,2,3,2,1,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,1.6056,2.7571,1.7893,380.84,-0.4125,0,0
USA,00124,03908,2,2,1,2,1,2,3,1,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0.2159,0.8778,0.6832,439.13,-0.395,0,0
USA,00124,03895,2,4,4,2,4,2,4,2,1,4,4,2,1,1,2,1,2,1,1,1,2,1,1,2,-2.0532,-1.0185,-1.9702,481.94,-1.5938,0,1
USA,00125,03935,2,3,3,2,3,2,3,2,2,3,3,2,3,3,2,2,3,3,1,4,2,4,2,4,1.1341,-0.6208,0.1036,546.29,-0.8399,1,0
USA,00125,03932,2,2,3,1,3,2,2,2,1,3,3,3,3,3,3,1,2,2,2,2,2,2,1,4,-0.2945,-0.2743,-0.2055,389.71,0.8964,1,0
USA,00125,03951,1,3,3,2,4,1,4,2,1,3,4,2,3,1,3,1,3,2,2,3,3,3,2,3,0.2159,0.3277,-1.3817,601.18,0.2353,1,0
USA,00125,03941,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,3,3,3,3,2,3,3,1,-0.5485,0.0385,-0.5436,582.28,0.9917,1,0
USA,00125,03949,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,-1.3664,-0.6208,-1.3817,498.86,0.3457,1,0
USA,00125,03947,2,3,3,2,3,1,3,2,2,3,2,4,2,3,1,1,4,4,1,2,1,4,1,1,-0.2945,-2.4098,0.6832,551.53,0.6204,1,0
USA,00125,03944,1,4,3,2,3,1,3,1,1,3,3,3,2,3,2,2,2,3,2,2,3,2,2,2,-1.0786,0.0385,0.395,492.43,0.0016,1,0
USA,00125,03934,2,2,3,2,3,2,3,1,2,3,3,2,3,3,2,1,3,2,2,2,2,4,3,4,0.4861,0.0385,-0.5436,469,-0.0351,1,0
USA,00125,03961,2,2,2,2,2,2,3,2,2,3,3,3,4,4,3,3,4,4,2,3,1,4,3,3,1.1341,0.0385,1.3297,462.96,-0.776,1,0
USA,00125,03930,1,4,4,2,3,1,4,1,1,3,4,2,4,3,2,2,2,2,3,2,2,4,2,2,-0.0411,0.0385,-0.2055,575.92,-1.2348,1,0
USA,00125,03945,2,2,3,2,2,2,3,2,2,3,3,1,2,1,2,2,3,4,2,2,3,3,1,3,-0.2945,-0.2743,-0.5436,547.32,0.342,1,0
USA,00125,03958,1,1,1,2,2,2,2,2,1,1,1,2,3,3,1,3,3,3,1,1,1,3,1,1,-0.8077,-2.4098,0.395,447.86,-0.5053,1,0
USA,00125,03939,1,4,3,1,4,1,4,1,1,4,4,4,2,4,4,3,4,4,4,4,3,4,4,3,0.7826,1.9347,1.7893,599.12,0.8661,1,0
USA,00125,03931,2,3,3,2,3,1,3,2,2,3,3,3,3,4,3,1,3,2,2,2,2,3,2,2,-0.2945,0.0385,0.1036,491.48,-0.2059,1,0
USA,00125,03957,2,4,4,1,3,1,3,2,1,1,3,2,3,4,4,2,4,4,3,4,1,3,2,2,0.4861,0.3277,0.6832,450.88,-0.2199,1,0
USA,00125,03963,1,4,3,1,4,1,4,1,1,3,3,4,4,2,3,2,3,4,2,3,4,4,3,3,0.7826,0.8778,0.6832,588.87,-0.0977,1,0
USA,00125,03938,2,2,3,2,2,1,4,2,2,2,2,3,2,3,3,2,3,3,2,3,3,4,2,2,-0.0411,0.3277,0.395,452.87,-0.8657,1,0
USA,00125,03933,1,1,4,1,1,1,1,1,1,1,1,2,2,3,2,1,2,1,1,1,2,2,2,3,-1.0786,-0.6208,-0.9276,457.71,0.0112,1,0
USA,00125,03937,1,4,2,2,3,1,4,2,1,2,4,2,3,3,3,4,3,2,4,2,1,2,4,2,-0.5485,0.8778,0.395,485.92,-0.0015,1,0
USA,00125,03953,1,4,4,1,3,1,4,2,1,3,4,3,4,4,2,2,2,2,2,2,2,2,2,2,-0.5485,-0.2743,0.395,459.86,0.9548,1,0
USA,00125,03946,1,2,3,2,2,2,,1,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2.504,2.7571,2.6934,339,-0.8023,0,0
USA,00125,03942,2,2,3,2,3,1,3,2,1,4,2,2,2,2,3,1,2,1,2,3,2,2,2,2,-0.8077,0.0385,-1.3817,588.72,-0.338,0,0
USA,00125,03952,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2,2,3,-0.5485,0.0385,-0.5436,394.63,0.317,0,0
USA,00125,03950,2,1,1,2,1,1,2,1,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,0.2159,0.8778,0.1036,342.93,0.0025,0,0
USA,00125,03954,1,1,1,2,2,1,1,2,2,1,1,2,3,2,3,1,2,3,3,4,3,3,3,2,-0.0411,0.8778,-0.5436,592.97,0.279,0,0
USA,00125,03928,1,1,2,2,1,1,2,2,1,2,1,2,3,3,3,1,2,1,2,1,3,3,3,2,-0.8077,0.6034,-0.9276,532.84,-1.2064,0,0
USA,00125,03955,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,2,2,1,-0.5485,0.3277,-0.5436,438.16,-0.1248,0,0
USA,00125,03929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.4531,-2.4098,-3.0191,397.04,0.1072,0,0
USA,00125,03948,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,1,2,2,2,2,2,-0.5485,-0.2743,0.1036,584.95,-1.282,0,0
USA,00125,03936,1,4,3,1,3,1,4,1,1,4,4,2,3,3,3,2,3,4,4,4,4,3,3,4,0.7826,1.4986,0.395,469.67,-0.2941,0,0
USA,00125,03956,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,-0.2945,-0.2743,-0.2055,576.69,-0.3746,0,0
USA,00125,03962,2,2,2,2,2,2,1,2,1,2,2,2,3,4,2,1,2,3,2,3,2,2,3,2,-0.5485,0.0385,0.1036,410.27,-0.2493,0,0
USA,00125,03964,2,1,2,2,3,2,1,1,2,2,2,4,3,2,2,1,1,1,1,3,3,3,2,1,-0.8077,-0.2743,-0.5436,555.53,-0.79,0,0
USA,00125,03943,1,3,3,1,3,1,3,1,1,3,4,4,4,4,4,2,4,2,4,2,4,4,4,4,1.1341,2.7571,0.6832,510.64,-1.4369,0,0
USA,00125,03959,2,4,4,2,4,1,4,2,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,-0.5485,0.3277,0.6832,442.33,0.1592,0,0
USA,00125,03940,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,2,2,-0.8077,0.0385,0.1036,351.34,-0.2071,0,0
USA,00125,03960,1,4,2,2,3,1,2,1,1,2,3,3,2,3,2,2,2,2,1,2,2,4,2,2,-0.5485,-0.6208,0.1036,526.43,-0.2216,0,0
USA,00125,03965,2,2,1,2,2,2,3,2,2,3,2,2,3,4,2,1,2,1,1,3,2,3,4,2,-0.2945,0.0385,-0.5436,372.27,-0.6841,0,0
USA,00126,03975,2,2,3,2,2,2,3,2,2,3,3,2,3,2,2,1,2,2,1,2,1,2,1,2,-0.8077,-1.5227,-0.9276,538.43,-0.3814,1,0
USA,00126,03978,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,-1.6827,-1.0185,-1.3817,500.45,0.317,1,0
USA,00126,03983,2,2,3,2,3,2,2,2,2,1,3,3,3,2,2,1,4,2,1,3,2,3,2,2,0.2159,-0.6208,-0.5436,447.23,0.1927,1,0
USA,00126,03997,2,2,2,2,2,2,3,2,2,4,3,1,3,1,3,1,3,2,2,3,2,2,2,3,-0.0411,0.0385,-1.9702,665.13,0.2429,1,0
USA,00126,03974,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,-1.6827,-1.5227,-1.3817,457.32,-0.4818,1,0
USA,00126,03976,2,2,3,2,3,2,3,1,1,2,3,1,2,2,2,1,2,1,1,2,1,2,1,2,-1.0786,-1.5227,-1.9702,541.68,0.028,1,0
USA,00126,03999,1,3,4,1,4,1,4,1,1,4,4,1,3,2,3,1,4,2,1,4,1,4,2,4,1.6056,-0.6208,-1.3817,656.95,-0.1545,1,0
USA,00126,03985,2,2,3,2,3,1,4,1,2,4,3,2,3,3,2,1,3,2,2,2,1,4,1,3,0.2159,-1.0185,-0.5436,621.76,-0.1173,1,0
USA,00126,03986,2,2,3,1,1,1,3,2,1,3,3,3,2,3,2,4,2,4,1,2,2,4,1,2,-0.5485,-1.0185,1.3297,523.73,1.9785,1,0
USA,00126,03967,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,2,2,2,3,2,3,-0.2945,-0.2743,0.395,471.14,0.0864,1,0
USA,00126,03966,1,4,3,1,3,1,4,1,1,3,3,1,3,2,2,1,3,1,2,4,2,4,2,2,0.4861,-0.2743,-1.9702,604.28,1.0181,1,0
USA,00126,03984,2,2,2,2,2,2,3,2,2,3,3,2,3,3,3,1,2,1,2,3,3,4,2,3,0.2159,0.3277,-0.9276,542.32,0.8861,1,0
USA,00126,03989,1,4,4,2,4,1,4,2,1,3,4,1,3,3,1,1,2,1,1,2,2,2,2,3,-0.5485,-1.0185,-1.3817,639.16,0.7707,1,0
USA,00126,03981,2,2,2,1,2,2,1,2,2,3,3,2,3,3,3,1,4,2,1,2,1,2,2,2,-0.2945,-0.6208,-0.5436,507.84,0.0427,1,0
USA,00126,03991,2,2,1,2,1,2,3,2,2,2,1,1,3,2,3,1,1,1,1,2,2,4,2,1,-0.8077,-0.2743,-1.9702,525.31,1.1139,0,0
USA,00126,03969,1,1,2,2,1,1,1,2,2,3,2,2,3,3,2,1,2,2,1,2,2,3,2,2,-0.5485,-0.6208,-0.5436,550.8,-0.9424,0,0
USA,00126,03996,1,2,3,1,1,2,2,2,2,1,1,4,4,3,3,2,4,2,3,4,2,3,2,3,1.1341,0.3277,0.395,593.85,1.5264,0,0
USA,00126,03977,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,491.56,0.4289,0,0
USA,00126,03990,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,,,2,-0.9688,-2.2534,-3.0191,466.06,-0.5181,0,0
USA,00126,03993,1,3,3,1,3,1,4,1,2,3,2,3,3,3,3,1,3,1,2,2,3,2,4,2,-0.5485,0.8778,-0.5436,605.71,0.2755,0,0
USA,00126,03980,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,1,3,1,1,4,1,4,2,4,0.7826,-1.0185,-0.9276,423.89,0.7108,0,0
USA,00126,03971,1,3,3,2,3,1,3,1,1,3,1,1,3,3,4,2,3,1,3,3,2,2,3,4,0.2159,0.8778,-0.9276,550.16,-0.5792,0,0
USA,00126,03998,2,1,2,2,2,1,1,1,2,3,2,4,4,4,4,1,2,2,3,3,3,4,3,3,0.4861,1.1676,0.395,526.75,-0.7073,0,0
USA,00126,03972,1,1,1,1,1,1,1,1,1,2,1,2,4,4,4,1,4,3,4,4,3,4,3,4,2.504,1.4986,0.1036,566.59,0.5817,0,0
USA,00126,03988,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,1,1,-1.0786,-1.0185,-0.9276,595.85,0.2646,0,0
USA,00126,03992,2,1,3,2,2,2,3,2,2,3,1,4,3,4,4,2,3,2,1,3,3,4,3,3,0.4861,0.6034,0.6832,641.07,0.7908,0,0
USA,00126,03995,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,3,3,2,2,2,-1.0786,0.0385,-1.3817,464.06,-0.0776,0,0
USA,00126,03994,1,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,3,3,0.4861,1.1676,0.6832,413.95,1.2943,0,0
USA,00126,03979,1,3,4,2,3,1,4,1,1,3,4,2,3,2,4,1,3,2,2,3,4,3,4,3,0.2159,1.4986,-0.9276,532.86,1.2393,1,0
USA,00126,03987,1,1,1,2,1,1,1,1,2,2,1,3,2,3,2,3,2,3,3,3,3,2,3,2,-0.8077,0.6034,0.6832,399.2,0.4109,0,0
USA,00126,03968,1,1,4,2,1,1,1,1,1,1,1,2,3,3,3,1,2,2,2,3,3,3,3,2,-0.2945,0.6034,-0.5436,437.68,0.4206,0,0
USA,00126,03973,,,,,,,,,,,,2,2,3,1,2,3,2,2,1,2,2,3,1,-1.3664,-0.2743,-0.2055,406.58,-0.2849,0,0
USA,00126,03982,2,2,3,2,2,1,2,2,1,2,2,3,4,3,3,2,3,3,2,3,3,3,2,4,0.7826,0.3277,0.395,595.93,1.1069,0,0
USA,00126,03970,1,3,3,2,3,1,3,2,1,3,4,1,2,1,4,1,2,2,3,2,3,2,2,2,-1.0786,0.8778,-1.9702,580.22,0.5429,0,0
USA,00127,04038,2,2,3,1,3,1,3,2,1,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,2.504,1.4986,1.3297,575.29,0.0992,1,1
USA,00127,04008,2,1,2,2,3,2,3,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,365.33,-0.7251,1,1
USA,00127,04037,2,2,2,2,1,2,2,2,2,2,3,1,1,2,2,1,2,2,1,1,2,2,2,2,-1.6827,-0.6208,-1.3817,393.53,-0.9313,1,1
USA,00127,04012,2,2,3,2,3,1,3,2,1,3,3,3,3,3,3,1,2,3,2,3,2,3,2,2,-0.2945,0.0385,0.1036,544.78,-0.1003,1,0
USA,00127,04035,1,3,3,2,3,1,2,2,2,3,3,4,2,3,3,3,3,4,3,3,2,3,3,3,-0.0411,0.6034,1.3297,379.7,-0.3325,1,1
USA,00127,04036,1,4,3,2,4,1,4,1,1,3,3,2,3,3,3,4,3,3,2,2,2,4,3,2,-0.0411,0.3277,0.6832,634.71,-0.8171,1,1
USA,00127,04034,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,1,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,605.55,0.0317,1,0
USA,00127,04022,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,4,2,3,3,1,3,-0.5485,0.3277,-1.3817,465.26,0.7591,1,0
USA,00127,04031,2,2,3,1,3,1,3,2,1,3,2,2,3,3,2,2,3,3,1,3,1,3,1,3,0.2159,-1.5227,0.1036,508.95,0.054,1,1
USA,00127,04009,2,2,3,2,3,2,3,2,2,3,3,3,3,3,2,2,3,3,2,2,2,3,2,3,-0.0411,-0.2743,0.395,330.93,0.7591,1,1
USA,00127,04021,1,4,3,1,4,1,4,2,1,3,3,2,4,3,2,1,3,1,2,2,1,3,2,3,0.2159,-0.6208,-0.9276,384.55,-0.6704,1,1
USA,00127,04033,1,3,1,1,3,1,3,2,1,1,2,3,3,2,3,1,4,1,1,4,1,4,1,4,1.6056,-1.0185,-0.9276,696.67,0.902,1,0
USA,00127,04027,1,1,1,1,1,1,1,2,2,1,1,2,3,1,2,1,2,2,1,2,2,2,2,1,-1.0786,-0.6208,-1.3817,488.78,-0.3272,1,0
USA,00127,04011,2,2,1,2,3,2,2,2,2,2,3,2,3,2,1,2,3,4,1,3,1,3,1,3,0.2159,-2.4098,0.1036,604.44,-0.1769,1,0
USA,00127,04032,1,4,3,1,4,1,4,2,1,3,3,2,2,3,3,1,2,3,2,2,2,3,2,4,-0.2945,0.0385,-0.2055,654.88,-0.891,1,0
USA,00127,04016,2,2,3,1,1,1,2,1,1,1,3,3,3,2,1,2,1,2,1,3,1,3,1,3,-0.2945,-2.4098,-0.2055,520.95,-0.6109,1,1
USA,00127,04013,1,2,1,2,1,2,1,2,2,2,3,2,2,1,2,2,2,3,2,2,4,3,2,2,-0.8077,0.3277,-0.5436,420.22,-0.9807,1,1
USA,00127,04017,2,1,2,2,3,1,3,2,2,1,3,3,2,2,1,3,4,4,2,1,3,2,2,2,-0.8077,-0.2743,0.6832,417.12,-0.7907,1,1
USA,00127,04003,2,1,1,2,1,2,1,2,1,1,1,1,4,4,2,4,4,4,1,4,1,4,1,4,2.504,-1.5227,0.9843,524.92,-1.8167,1,1
USA,00127,04002,2,2,2,2,1,2,3,2,2,2,3,3,2,3,2,2,2,3,2,,2,2,2,2,-1.1021,-0.2743,0.395,462.88,-0.3416,1,1
USA,00127,04014,2,2,2,2,2,2,3,2,2,2,1,2,3,2,2,1,3,1,1,2,2,3,2,2,-0.2945,-0.6208,-1.3817,675.86,-0.0179,1,0
USA,00127,04010,1,2,2,2,1,2,1,1,1,2,2,2,2,3,2,3,3,4,4,4,2,3,2,2,-0.0411,0.3277,0.6832,264.28,-0.8534,0,1
USA,00127,04007,1,1,1,2,2,1,1,1,1,1,1,4,4,4,3,1,3,3,3,4,3,4,3,2,0.7826,0.8778,0.6832,422.13,-0.7496,0,0
USA,00127,04029,2,1,1,2,3,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,-2.5423,-1.0185,-1.3817,394.63,-1.287,0,1
USA,00127,04005,2,1,2,2,2,2,1,1,2,1,1,3,4,3,1,3,3,3,2,2,2,3,3,2,-0.0411,-0.2743,0.6832,489.87,-0.0824,0,0
USA,00127,04001,1,4,4,1,4,1,3,1,1,4,4,3,4,4,4,2,4,3,2,4,4,4,2,4,2.504,0.8778,0.6832,532.12,-0.081,0,1
USA,00127,04006,1,2,2,2,3,2,1,2,1,2,4,1,3,3,3,1,3,1,2,2,2,3,1,2,-0.2945,-0.2743,-1.3817,387.34,-0.4408,0,0
USA,00127,04004,1,2,2,1,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,1,2,2,2,-0.5485,-0.6208,-0.2055,496.13,-1.1033,0,1
USA,00127,04028,2,1,3,2,2,2,2,2,2,2,2,3,4,4,3,3,4,3,2,3,2,4,2,3,1.1341,0.0385,0.9843,653.65,-1.3166,0,0
USA,00127,04023,2,3,4,1,4,1,3,2,2,4,3,2,3,2,3,3,2,3,4,2,2,4,2,3,-0.0411,0.6034,0.1036,462.54,1.3877,0,0
USA,00127,04000,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,3,2,3,-0.0411,-0.2743,0.1036,451.95,0.638,0,1
USA,00127,04018,2,2,1,2,2,1,2,1,2,3,3,2,4,3,2,1,4,2,1,2,2,3,2,2,0.2159,-0.6208,-0.5436,520.42,0.284,0,0
USA,00127,04019,2,2,3,1,1,2,1,1,1,3,2,4,4,4,3,4,4,4,3,3,1,4,2,4,1.6056,0.0385,2.6934,417.4,-0.4435,0,0
USA,00127,04015,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,-2.5423,-1.5227,-3.0191,385.25,0.008,0,0
USA,00127,04024,2,2,1,2,1,2,2,2,1,2,3,3,3,4,3,2,4,3,2,4,2,4,2,3,1.1341,0.0385,0.6832,377.8,-1.4206,0,1
USA,00127,04030,2,1,2,2,1,2,3,2,2,2,2,3,2,4,2,2,4,2,2,2,2,3,2,4,0.2159,-0.2743,0.395,408.82,-0.3218,0,0
USA,00127,04020,1,3,4,1,3,1,3,1,1,4,1,3,3,4,4,2,3,2,1,4,3,4,3,3,0.7826,0.6034,0.395,623.11,1.1023,0,0
USA,00127,04026,2,2,3,2,1,2,1,2,1,3,2,3,3,3,2,2,2,2,2,2,3,3,4,3,-0.2945,0.6034,0.1036,518.57,-0.2135,0,
USA,00127,04025,2,2,1,2,1,2,1,2,2,1,1,4,2,4,1,2,3,3,1,2,1,4,1,2,-0.2945,-2.4098,0.9843,459.57,-0.9872,0,1
USA,00128,04042,2,3,3,2,3,1,4,2,2,3,1,3,4,3,3,2,3,2,2,3,3,3,3,3,0.4861,0.6034,0.1036,480.12,0.1816,1,0
USA,00128,04058,2,1,3,2,2,2,2,2,2,2,2,3,3,2,2,2,4,4,3,2,2,3,2,1,-0.2945,0.0385,0.395,327.27,-1.4308,1,0
USA,00128,04041,2,2,3,2,3,2,3,2,2,3,2,2,3,3,2,2,3,4,2,2,2,4,3,2,-0.0411,0.0385,0.395,408.54,-0.9998,1,0
USA,00128,04054,2,2,3,1,3,2,2,1,1,3,1,3,2,4,2,3,2,3,2,3,4,4,2,2,-0.2945,0.3277,0.9843,424.11,-0.38,1,0
USA,00128,04043,2,1,1,2,3,2,3,1,2,2,2,3,2,3,2,2,3,1,2,2,1,2,1,2,-0.8077,-1.0185,-0.2055,328.86,-0.8896,1,0
USA,00128,04064,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,409.73,-1.0769,1,0
USA,00128,04040,1,4,3,1,4,1,4,2,1,4,2,4,2,3,4,2,4,3,2,2,1,3,2,4,0.2159,0.0385,0.6832,424.75,-0.3894,1,0
USA,00128,04060,1,4,4,1,4,1,4,2,1,4,4,3,4,4,3,3,4,3,4,4,2,3,3,4,1.6056,0.8778,0.9843,433.64,-0.7827,1,0
USA,00128,04047,2,1,1,2,3,2,2,1,1,2,3,3,4,3,3,4,4,3,3,3,3,4,3,3,1.1341,0.8778,0.9843,369.93,-0.5445,1,0
USA,00128,04053,1,3,3,2,4,1,4,2,1,3,3,2,2,,1,1,3,4,2,3,3,4,3,4,0.4861,0.0385,0.0682,455.65,-0.0592,1,0
USA,00128,04049,2,3,4,2,4,2,3,2,2,3,3,4,4,3,4,4,3,4,3,4,3,4,4,3,1.1341,1.4986,1.7893,345.78,-0.7015,1,0
USA,00128,04039,2,3,3,1,2,2,3,2,2,2,2,3,4,2,3,2,2,2,4,1,3,3,2,3,-0.2945,0.8778,-0.2055,471.22,-0.8287,1,0
USA,00128,04059,2,2,2,2,1,2,3,1,2,2,3,2,3,4,2,3,2,,1,3,4,2,2,4,-0.0411,0.0385,0.7412,465.18,-0.7507,0,0
USA,00128,04050,2,3,2,2,4,2,1,2,2,2,3,2,4,3,2,2,3,4,1,3,2,4,3,2,0.4861,-0.2743,0.395,365.61,0.8209,0,0
USA,00128,04062,2,3,3,1,3,1,3,2,1,3,3,2,3,4,2,1,2,3,2,2,2,3,3,3,-0.2945,0.0385,0.1036,473.76,0.7855,0,0
USA,00128,04063,2,3,1,1,4,2,4,1,1,2,4,4,4,1,1,4,4,4,4,4,4,4,4,1,0.7826,1.1676,0.9843,356.55,0.1636,0,0
USA,00128,04045,1,2,1,2,2,1,3,2,1,3,2,2,2,2,3,4,3,4,3,4,2,1,4,2,-0.5485,0.8778,0.6832,378.52,-0.1952,0,0
USA,00128,04046,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,-1.6827,-1.5227,-0.9276,350.86,-2.2908,0,0
USA,00128,04061,1,2,2,2,2,2,1,1,2,2,1,3,3,2,2,2,2,2,3,1,1,3,1,2,-0.8077,-0.6208,-0.2055,503.74,0.891,0,0
USA,00128,04051,2,3,3,2,3,2,3,2,2,3,2,3,3,4,4,3,4,4,3,3,3,4,3,4,1.1341,1.1676,1.3297,466.78,0.297,0,0
USA,00128,04055,2,2,1,2,1,1,2,2,2,1,1,3,2,3,2,3,3,3,2,2,3,2,2,2,-0.8077,0.0385,0.6832,408.02,-1.733,0,0
USA,00128,04048,1,3,1,1,1,1,1,1,2,2,1,4,3,3,3,2,3,4,3,3,4,4,4,3,0.4861,1.4986,0.9843,328.17,-0.4311,0,0
USA,00128,04044,1,2,2,2,3,2,3,2,2,2,2,3,3,3,3,2,3,2,2,2,2,3,2,2,-0.2945,0.0385,0.1036,396.64,-0.9998,0,0
USA,00128,04057,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,-2.5423,-0.6208,-0.9276,401.69,-0.155,0,0
USA,00128,04056,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,3,3,1,3,2,3,-0.2945,0.0385,-0.5436,314.07,-0.0766,0,0
USA,00128,04065,2,3,3,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.0786,-0.2743,-0.5436,343.81,0.4357,0,0
USA,00128,04052,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,3,1,2,3,2,3,2,3,1,-2.0532,0.6034,-0.2055,323.61,-1.4308,0,0
USA,00128,04066,2,2,1,2,3,2,2,2,2,3,2,3,3,4,3,3,3,2,3,2,3,2,3,3,-0.2945,0.8778,0.6832,412.35,0.3087,0,0
USA,00129,04100,2,2,2,2,2,2,3,2,2,3,2,3,3,4,4,2,2,3,3,2,3,4,2,2,-0.2945,0.8778,0.6832,431.98,0.1283,1,0
USA,00129,04087,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,2,4,1,1,1,4,1,1,-1.3664,-2.4098,0.9843,521.27,0.6116,1,0
USA,00129,04082,2,4,2,2,3,1,4,2,1,3,4,2,2,2,1,2,2,2,1,2,1,2,1,1,-1.3664,-2.4098,-0.5436,622.55,0.6054,1,0
USA,00129,04079,1,4,3,2,3,1,4,1,1,3,3,3,4,4,2,2,1,2,1,1,1,4,3,2,-0.5485,-0.6208,0.395,540.81,0.6124,1,0
USA,00129,04070,2,3,2,2,3,2,3,2,2,2,3,2,2,3,2,2,3,2,1,3,1,4,1,2,-0.0411,-1.5227,-0.2055,490.13,-0.4,1,0
USA,00129,04068,2,2,1,2,1,2,1,2,2,3,3,3,3,3,2,1,4,2,3,3,2,3,2,4,0.7826,0.0385,-0.2055,537.87,1.1304,1,0
USA,00129,04091,2,1,4,2,1,2,2,1,2,4,3,4,4,4,1,1,3,4,1,2,1,4,3,4,0.7826,-1.0185,0.9843,487.58,-0.4478,1,0
USA,00129,04081,2,4,3,1,2,1,2,1,1,4,3,3,4,4,4,2,2,3,3,2,4,3,2,2,-0.2945,1.1676,0.6832,348.88,-0.9079,1,0
USA,00129,04098,1,1,1,1,1,1,3,1,1,1,1,3,2,4,4,1,1,4,1,2,3,2,2,1,-1.6827,0.3277,0.6832,513.88,-0.3218,1,0
USA,00129,04069,1,1,1,2,1,2,1,1,2,3,3,2,3,4,2,4,2,3,2,2,2,3,2,1,-0.8077,-0.2743,0.9843,427.69,-0.7178,1,0
USA,00129,04067,2,3,4,1,3,1,4,2,1,4,4,2,4,2,3,1,2,1,4,3,4,4,4,2,0.2159,1.9347,-1.3817,579.34,0.5429,1,0
